month,name,market,revenue
2016-11-01,Mary Mathis,sf-bay-area,105.97968518927266
2016-11-01,Steve Reed,los-angeles,3546.9772715299505
2016-11-01,Sarah Trujillo,sf-bay-area,476.6154062857086
2016-11-01,Carlos Robbins,sf-bay-area,447.54031993302954
2016-11-01,Jon Farrell,sf-bay-area,2328.343634082443
2016-11-01,Travis Pratt,sf-bay-area,1852.8210753879987
2016-11-01,John Burke,sf-bay-area,250.95296857104432
2016-11-01,Brittany Blankenship,sf-bay-area,223.11345942553024
2016-11-01,Nancy Lee,sf-bay-area,969.1159702325799
2016-11-01,Amber Thomas,los-angeles,2956.204175984906
2016-11-01,Sandra Weaver,los-angeles,3468.908086133533
2016-11-01,Valerie Powell,sf-bay-area,162.11272221401887
2016-11-01,John Dorsey,sf-bay-area,5036.65123350828
2016-11-01,Kimberly Johnson,washington-dc,3324.800470398698
2016-11-01,Margaret Cameron,sf-bay-area,-22.580187752460823
2016-11-01,Cory Matthews,sf-bay-area,-5.762646946692094
2016-11-01,Carolyn Santana,sf-bay-area,44.20334511167876
2016-11-01,Lauren Dean,sf-bay-area,1444.2177541057983
2016-11-01,Steven Gonzalez,sf-bay-area,624.643029206364
2016-11-01,Eric Harrison,los-angeles,3193.2235319578417
2016-11-01,Carol Clark,sf-bay-area,11.91377832909614
2016-11-01,Anthony Cobb,los-angeles,722.9507379535846
2016-11-01,Amber Bailey,los-angeles,2307.1634969314173
2016-11-01,William Davis,los-angeles,5281.195048576098
2016-11-01,Tristan Wallace,los-angeles,269.0776360425944
2016-11-01,Jonathan Payne,sf-bay-area,37.17049222667232
2016-11-01,Michael Turner,sf-bay-area,212.5880649099667
2016-11-01,Todd Johnson,sf-bay-area,229.03744010547157
2016-11-01,Monique Jones,sf-bay-area,19.48001409621159
2016-11-01,Ann Smith,los-angeles,7.865881481662605
2016-11-01,Linda Perez,sf-bay-area,3378.1934130126438
2016-11-01,Stephanie Taylor,sf-bay-area,2368.3698667164854
2016-11-01,Carolyn Anderson,sf-bay-area,1525.0790075372338
2016-11-01,Tyler Hart,sf-bay-area,3470.2389616025107
2016-11-01,Gregory Merritt,sf-bay-area,224.52705213979723
2016-11-01,Dustin Rodriguez,sf-bay-area,7820.14248364401
2016-11-01,Mrs. Kathleen Herrera MD,sf-bay-area,6610.33242669738
2016-11-01,Stephanie Morrow,sf-bay-area,-28.002472830472936
2016-11-01,Kevin Russell,other,9984.802362577408
2016-11-01,Bernard Ochoa,sf-bay-area,255.26493861390998
2016-11-01,Jennifer Davis,sf-bay-area,9724.145949838348
2016-11-01,Samantha Rodriguez,sf-bay-area,3071.4231665328125
2016-11-01,Brad Salazar,sf-bay-area,-10.806700430316198
2016-11-01,Alicia Wilson,sf-bay-area,237.02400590250159
2016-11-01,David Torres,sf-bay-area,232.75323162724493
2016-11-01,Sarah Hill,los-angeles,219.03556743869262
2016-11-01,Katherine Pham,los-angeles,1230.6952699955264
2016-11-01,Zachary Crawford,los-angeles,3837.2682237325184
2016-11-01,Stephanie Lewis,los-angeles,2253.8199600269504
2016-11-01,Charles Jones,los-angeles,458.61790404901745
2016-11-01,Chad Adams DVM,los-angeles,1179.935200916675
2016-11-01,Claudia Davis,los-angeles,24.51556100797903
2016-11-01,Joseph Davis,sf-bay-area,1443.4690073260394
2016-11-01,Colton Parker,los-angeles,831.6036986850623
2016-11-01,Diamond Hill,washington-dc,383.8132368347749
2016-11-01,Colleen Morris,washington-dc,25.07878276526148
2016-11-01,Kristin Soto,washington-dc,33.72921712697135
2016-11-01,Michelle Merritt,washington-dc,393.78605304829136
2016-11-01,Mr. Douglas Gomez MD,washington-dc,2851.9839670956467
2016-11-01,Heather Lee,los-angeles,767.9495632942454
2016-11-01,Joshua Barton,los-angeles,2065.8205888034913
2016-11-01,Shelby Jones,sf-bay-area,-25.766520666158055
2016-11-01,Joshua Dawson,los-angeles,5496.878427328278
2016-11-01,Amanda Myers,los-angeles,287.63055076372814
2016-11-01,Kathy Williams,washington-dc,309.5567678153158
2016-11-01,Robert Mendoza,washington-dc,827.0763608559066
2016-11-01,Laura Thompson,washington-dc,315.209161134401
2016-11-01,Bruce Brown,washington-dc,2115.709390318261
2016-11-01,Mark Johnson,washington-dc,1858.379549790125
2016-11-01,Alex Alvarez,washington-dc,2653.262954336748
2016-11-01,Ethan Arnold,washington-dc,1203.5322631375993
2016-11-01,Mark Hall,washington-dc,527.5996028714943
2016-11-01,Joshua Holt,washington-dc,5323.851981373735
2016-11-01,Cassandra Jackson,los-angeles,769.7321414948248
2016-11-01,Cynthia Carlson,los-angeles,469.4801715109089
2016-11-01,Nicole Walker,los-angeles,3799.2382403565157
2016-11-01,Sandy Meyer,sf-bay-area,-18.888005003714483
2016-11-01,Michelle Kelley,sf-bay-area,33.64948323507775
2016-11-01,Stephanie Todd,los-angeles,483.4659745529507
2016-11-01,Rachel Hurley,sf-bay-area,1228.7353622953988
2016-11-01,Gina Munoz,sf-bay-area,2061.083220413609
2016-11-01,Terri Moyer,sf-bay-area,394.8252031368676
2016-11-01,Rachael Ortiz,sf-bay-area,335.144399683087
2016-11-01,Pamela Jackson,sf-bay-area,774.2104969753908
2016-11-01,David Rodriguez,sf-bay-area,1712.9798719229468
2016-11-01,Elizabeth Cruz,washington-dc,319.78800016623984
2016-11-01,Paul Valdez,los-angeles,-3.8217971007581966
2016-11-01,Zachary Brown,los-angeles,719.0398539419585
2016-11-01,Todd Harris,los-angeles,184.0361017384687
2016-11-01,Clifford Joseph,los-angeles,214.3182474462547
2016-11-01,Jacob Moore,los-angeles,77.29595500932814
2016-11-01,Dawn West,los-angeles,241.20071546592231
2016-11-01,Shelby Page,los-angeles,398.0442462826256
2016-11-01,Leslie Johnson,sf-bay-area,742.3613316205733
2016-11-01,Bradley Larson,sf-bay-area,4030.3793738529794
2016-11-01,Gregory Harvey,washington-dc,309.7262573647292
2016-11-01,Christopher Jackson,sf-bay-area,1199.9111475335046
2016-11-01,Carrie Myers,sf-bay-area,303.047100713309
2016-11-01,Valerie Vargas,sf-bay-area,381.20974599784364
2016-11-01,Philip Garcia,sf-bay-area,115.86528045208806
2016-11-01,Jeffrey Harris,sf-bay-area,217.68203360130155
2016-11-01,Dominique Hester,sf-bay-area,145.28439176796337
2016-11-01,Andrew Tyler,sf-bay-area,116.8918168844703
2016-11-01,Mason Clark,los-angeles,18.21385435189586
2016-11-01,Kimberly Johnson,sf-bay-area,-29.220151265448667
2016-11-01,David Harper,sf-bay-area,594.8969708764603
2016-11-01,Jonathan Haney,other,132.37388290561057
2016-11-01,Frederick Walton,sf-bay-area,206.42901223803756
2016-11-01,Stephanie Mcneil,sf-bay-area,418.38499165708816
2016-11-01,Nicole Hill,sf-bay-area,-49.830314320525346
2016-11-01,Dr. Scott Reynolds,los-angeles,385.960248093739
2016-11-01,Christina Mcgee,sf-bay-area,118.42746928226084
2016-11-01,David Ibarra,los-angeles,477.4973144999344
2016-11-01,Amy Smith,los-angeles,951.0117897488964
2016-11-01,Melissa Mcmillan,sf-bay-area,255.53483003088942
2016-11-01,Nicole Watkins,los-angeles,1338.9106789146326
2016-11-01,Rebecca Flores,sf-bay-area,-44.63865901553352
2016-11-01,Marissa Klein,sf-bay-area,16.504816090381738
2016-11-01,Monique Gilmore,sf-bay-area,211.9599951439165
2016-11-01,Joshua Austin,sf-bay-area,222.03223106903187
2016-11-01,Heidi White,sf-bay-area,618.2140303596489
2016-11-01,David Cantrell,washington-dc,222.67664023024793
2016-11-01,Kimberly Allen,sf-bay-area,325.9196146558269
2016-11-01,Andrea Harvey,los-angeles,309.3655113789423
2016-11-01,Sharon Wagner,washington-dc,1044.238274719859
2016-11-01,Emma Santos,washington-dc,3335.2638021431267
2016-11-01,Stephanie Barnett DVM,sf-bay-area,315.4831742254645
2016-11-01,Brittany Manning,sf-bay-area,183.55121269611544
2016-11-01,William Rodriguez,sf-bay-area,607.3561759654189
2016-11-01,Jose Maldonado,washington-dc,115.22963852457391
2016-11-01,John Edwards,washington-dc,289.33619957030595
2016-11-01,Briana Gross,washington-dc,278.7996284211021
2016-11-01,Ana Zamora,new-york-city,-33.04804944762893
2016-11-01,Mr. Mark Martin,sf-bay-area,1163.3467082485295
2016-12-01,Lisa Walsh,other,14.531982912642505
2016-12-01,Edwin Lambert,kansas city,125.66687268291821
2016-12-01,Michael Ortega,los-angeles,7022.693189880374
2016-12-01,Kristin Gill,los-angeles,7105.248416772807
2016-12-01,Erika Dickson,los-angeles,2499.8417220234205
2016-12-01,Benjamin Humphrey,sf-bay-area,617.1456540358575
2016-12-01,Melissa Richardson,sf-bay-area,201.15587156019748
2016-12-01,John Greene,sf-bay-area,3881.8352697347996
2016-12-01,Jessica Castro,sf-bay-area,566.5785757865799
2016-12-01,Christine Mcintyre,other,1401.039308915267
2016-12-01,Anthony Stevens,los-angeles,914.8543132950296
2016-12-01,Paula Browning,washington-dc,2098.004450599002
2016-12-01,Lisa Bryant,washington-dc,-4.308733646632568
2016-12-01,Carolyn Brown,washington-dc,787.9213243304306
2016-12-01,Erica White,los-angeles,26.227613256849907
2016-12-01,Mary Hampton,washington-dc,525.3877041407294
2016-12-01,Carl Gonzalez,sf-bay-area,830.1509803302756
2016-12-01,Elizabeth Spence,los-angeles,442.3032345166208
2016-12-01,Brenda Richardson,sf-bay-area,890.5393122304924
2016-12-01,Jennifer Rice,sf-bay-area,1911.8607545067593
2016-12-01,Lawrence Benson,los-angeles,2768.294769435598
2016-12-01,Andrea Parks,other,43.41017750105736
2017-01-01,Juan Ortiz,other,36.44590191189707
2017-01-01,Jennifer Johnson,other,-10.091618170731728
2017-01-01,Anthony Robinson,other,-37.4257762641146
2017-01-01,Holly Solomon,sf-bay-area,753.7054499928448
2017-01-01,Elaine Day,sf-bay-area,486.4063548847982
2017-01-01,Ashlee Cruz,sf-bay-area,11107.124453474424
2017-01-01,Carol Lutz,sf-bay-area,1211.941123183597
2017-01-01,Jack Gonzalez,sf-bay-area,2033.9173149693872
2017-01-01,John Mclean,sf-bay-area,6010.16412955183
2017-01-01,Jackie Fuller,kansas city,127.09960825235007
2017-01-01,Kyle Caldwell,sf-bay-area,538.5928835030033
2017-01-01,Pamela Wallace,sf-bay-area,10299.97589218193
2017-01-01,Amy Haas,sf-bay-area,12719.794259007462
2017-01-01,Wanda Scott,sf-bay-area,243.42001458073986
2017-01-01,Eugene Fitzgerald,kansas city,5436.4153830530395
2017-01-01,Lori Rodriguez,sf-bay-area,145.5955945490982
2017-01-01,Monica Sloan,sf-bay-area,144.4908959107326
2017-01-01,Erica Estrada,sf-bay-area,9.58807612186586
2017-01-01,Sydney Collins,sf-bay-area,2668.1974604491734
2017-01-01,Dana Stewart,sf-bay-area,2993.4704928190026
2017-01-01,Kelsey Zamora,sf-bay-area,1952.5436352695062
2017-01-01,Troy Watson,sf-bay-area,178.3238771212935
2017-01-01,David Green,sf-bay-area,562.4333257162688
2017-01-01,Jade Wood,sf-bay-area,348.72662241887525
2017-01-01,Reginald Bonilla,sf-bay-area,707.7146499565738
2017-01-01,Raven Diaz,sf-bay-area,629.5267907568328
2017-01-01,Paula Beasley,sf-bay-area,305.67985203490593
2017-01-01,Michelle Lewis,sf-bay-area,453.5618414352201
2017-01-01,Mr. Joshua Sutton,sf-bay-area,904.9385505311642
2017-01-01,Nicole Huff,sf-bay-area,559.3048156787338
2017-01-01,Joshua Cooper,sf-bay-area,1305.9125470744266
2017-01-01,Jeffrey Roberts,sf-bay-area,2276.007545756902
2017-01-01,Christy Henderson,sf-bay-area,207.81799760146617
2017-01-01,Andrew Hardy,sf-bay-area,156.30077612206958
2017-01-01,Ray Cabrera,sf-bay-area,2924.4576161714413
2017-01-01,Nichole Anderson,sf-bay-area,8166.28478541683
2017-01-01,Mark Snyder,sf-bay-area,1364.4854523312772
2017-01-01,Steven Weaver,sf-bay-area,578.1106398399866
2017-01-01,Ms. Jamie Thompson,sf-bay-area,441.7412509001087
2017-01-01,Garrett Grant,sf-bay-area,579.8847870473965
2017-01-01,Catherine Foster,sf-bay-area,202.0729005165776
2017-01-01,Dalton Harper,sf-bay-area,260.2533223911886
2017-01-01,Anthony Howell,sf-bay-area,156.5230506223902
2017-01-01,Lisa Miles,sf-bay-area,227.00624202065413
2017-01-01,Andrew Smith,sf-bay-area,123.02311696485077
2017-01-01,Charles Maddox,sf-bay-area,24.475913014353736
2017-01-01,Amy Riley,sf-bay-area,1394.2821369282767
2017-01-01,Toni Vargas,sf-bay-area,3608.3724882054235
2017-01-01,Cindy Richmond,sf-bay-area,235.26796053643125
2017-01-01,Mr. Jacob Wade MD,los-angeles,2223.321592744633
2017-01-01,Adrian Anderson,sf-bay-area,190.70998862673403
2017-01-01,John Aguilar,sf-bay-area,6467.6669025575875
2017-01-01,Kayla Smith,sf-bay-area,451.4571269393503
2017-01-01,Laura Wong,sf-bay-area,351.23275775801704
2017-01-01,Dawn Hensley,sf-bay-area,281.14797925825127
2017-01-01,Jessica Norris,los-angeles,12348.277868873272
2017-01-01,Christopher Howard,los-angeles,988.5036999529002
2017-01-01,Victoria Daniels,los-angeles,717.0244547119471
2017-01-01,Crystal Reed,los-angeles,-16.032493840496777
2017-01-01,Michael Hays Jr.,los-angeles,475.13898949316496
2017-01-01,Breanna Sanchez,sf-bay-area,11529.777866939427
2017-01-01,Erin Sims,sf-bay-area,158.26700827459297
2017-01-01,Debra Young,los-angeles,4059.6410786649444
2017-01-01,Jeffrey Ward,sf-bay-area,1568.7861417316255
2017-01-01,Brandon Ramos,sf-bay-area,1174.7578493530048
2017-01-01,Anthony Henderson,sf-bay-area,203.52099155626047
2017-01-01,Antonio Nelson,sf-bay-area,2230.499642465904
2017-01-01,Rachel Werner,sf-bay-area,209.19867361141146
2017-01-01,Amber Johnson,sf-bay-area,585.9128410729214
2017-01-01,Joyce Zimmerman,sf-bay-area,703.8992757875128
2017-01-01,Charles Hunt,sf-bay-area,4236.083415079548
2017-01-01,Wesley Mcdonald,los-angeles,8054.0235162427825
2017-01-01,Austin Mahoney,los-angeles,2366.90689620717
2017-01-01,Matthew Mcneil,sf-bay-area,3249.498950378802
2017-01-01,Dr. Sean Escobar,washington-dc,676.3797265588867
2017-01-01,Dawn Horton,sf-bay-area,206.6964197651284
2017-01-01,Craig Hughes,los-angeles,3040.855634934458
2017-01-01,Austin Smith,sf-bay-area,7.588972605104601
2017-01-01,Mark Camacho,los-angeles,42.09203538703015
2017-01-01,Nicole Hobbs,los-angeles,7473.24538972682
2017-01-01,James Gonzalez,los-angeles,9410.211216840215
2017-01-01,David Summers,los-angeles,6169.946915940841
2017-01-01,Michael Hall,los-angeles,11147.714089672261
2017-01-01,Samuel Carter,los-angeles,1452.2278370499848
2017-01-01,Frank Hernandez,los-angeles,11922.494327655017
2017-01-01,Gregory Vasquez,sf-bay-area,1460.6488126826844
2017-01-01,Paula Li,sf-bay-area,4608.554786743983
2017-01-01,Tonya Mathis,sf-bay-area,2340.9744818453
2017-01-01,Beth Hensley,sf-bay-area,475.97703900623094
2017-01-01,Jacqueline Stewart,sf-bay-area,1849.459914383459
2017-01-01,Richard Turner,sf-bay-area,3416.551910684088
2017-01-01,Charles Lee,sf-bay-area,3480.2836858825567
2017-01-01,James Edwards,sf-bay-area,-27.508361090787314
2017-01-01,Richard Warren,other,21284.541701320562
2017-01-01,Susan Cole,sf-bay-area,472.9340104436797
2017-01-01,Christopher Cline,sf-bay-area,120.03459295732128
2017-01-01,Jason Wiley,sf-bay-area,968.8709238078063
2017-01-01,Adam Mills,sf-bay-area,-14.418313986562517
2017-01-01,Heather Santiago,los-angeles,2888.9685694270916
2017-01-01,Christian Lyons,los-angeles,2419.6822668695654
2017-01-01,Justin Armstrong,los-angeles,1416.0171623009014
2017-01-01,Luke Mosley,los-angeles,2498.048519195465
2017-01-01,Mr. Michael Newton,los-angeles,3632.7982449102806
2017-01-01,Carlos Leblanc,sf-bay-area,2211.0740992844376
2017-01-01,Tracy Hess,los-angeles,965.4285567964725
2017-01-01,Patrick Crosby,los-angeles,2572.05129667668
2017-01-01,Destiny Graves,los-angeles,2758.034225089061
2017-01-01,Andrew Johnson,los-angeles,40.42620537948831
2017-01-01,Alexander Callahan,washington-dc,183.0781136909818
2017-01-01,Jocelyn Porter,washington-dc,2453.402648246111
2017-01-01,Christian Drake,washington-dc,827.5606616358181
2017-01-01,Ronald Cummings,washington-dc,4593.365658856892
2017-01-01,Nicholas Sanchez,washington-dc,0.2596390387247922
2017-01-01,Nicole Johnson,washington-dc,1211.9927209413447
2017-01-01,Betty Hatfield,washington-dc,1187.1557770747825
2017-01-01,Christina Johnson,washington-dc,149.18370870903598
2017-01-01,Kevin Hernandez,washington-dc,5779.428570235553
2017-01-01,Maurice Howard,washington-dc,-1.7002433288388445
2017-01-01,Mrs. Sarah Hensley,washington-dc,-24.636158528082287
2017-01-01,Jocelyn Martinez,los-angeles,1222.5316036678755
2017-01-01,Adam Cole,los-angeles,3101.776701153842
2017-01-01,Kimberly Harper,los-angeles,3591.7943087756057
2017-01-01,Angela Thornton,los-angeles,1719.0292077396807
2017-01-01,Robert Walton,los-angeles,518.8262426613858
2017-01-01,Michael Weber,sf-bay-area,-37.904526084691206
2017-01-01,Marissa Martinez,sf-bay-area,175.12977457932925
2017-01-01,Shawn Woodward,sf-bay-area,3039.286806064969
2017-01-01,Samantha Barnes,sf-bay-area,39.085719685158566
2017-01-01,Vanessa Farley,washington-dc,43.21046938114998
2017-01-01,Kathryn Farley,washington-dc,271.8191474291006
2017-01-01,Robert Zuniga,los-angeles,10.212835772465468
2017-01-01,Sarah Jordan,washington-dc,298.70523228871326
2017-01-01,Rebekah Moses,los-angeles,324.80669874958744
2017-01-01,James Lopez,los-angeles,47.820014595214545
2017-01-01,Alexis Williams,sf-bay-area,20.490269078188803
2017-01-01,Steven Yoder,los-angeles,211.35620459685043
2017-01-01,Darlene Harris,sf-bay-area,144.4865129444279
2017-01-01,Samantha Livingston,sf-bay-area,104.06547839163791
2017-01-01,Donna Montgomery,sf-bay-area,-40.00928546600716
2017-01-01,Sherry Strickland,sf-bay-area,384.8818788785661
2017-01-01,Mrs. Kathleen Wolfe,sf-bay-area,44.12637870450588
2017-01-01,Michelle Riley,sf-bay-area,527.1812805121419
2017-01-01,Amy Holmes,los-angeles,3556.3576235643777
2017-01-01,Brittany Mitchell,los-angeles,11.502948919273514
2017-01-01,Elizabeth Newman,washington-dc,3235.8794257423115
2017-01-01,John Hall,sf-bay-area,-36.36362760120948
2017-01-01,Heather Leblanc,sf-bay-area,809.4766665829428
2017-01-01,Antonio Hinton,sf-bay-area,839.0940254352557
2017-01-01,Timothy Perry,los-angeles,-24.60367017867715
2017-01-01,Leslie Mathews,los-angeles,36.77983015428087
2017-01-01,Curtis Carlson,los-angeles,41.85589730663324
2017-01-01,Justin Nelson,sf-bay-area,598.9075583883821
2017-01-01,Derek Deleon,sf-bay-area,570.1446253104529
2017-01-01,Benjamin Greer,los-angeles,-19.555769974230174
2017-01-01,Kara Diaz,sf-bay-area,2065.71697941308
2017-01-01,Hannah Jones,los-angeles,687.6194949239218
2017-01-01,Carol Smith,los-angeles,190.22334873026813
2017-01-01,Elizabeth Bass,los-angeles,176.7433719854153
2017-01-01,Kelly Wilkerson,los-angeles,147.13869368919947
2017-01-01,Marcus West,los-angeles,167.66590623379903
2017-01-01,Melissa Price,los-angeles,211.7882586221636
2017-01-01,Michael Scott,los-angeles,152.03865422320771
2017-01-01,Joseph Lewis,los-angeles,3781.93074290467
2017-01-01,Chad Chen,sf-bay-area,2711.2402406572855
2017-01-01,Daniel Casey,los-angeles,1408.9028960754513
2017-01-01,Heather Todd,washington-dc,2962.3161216541102
2017-01-01,Joshua Campbell,sf-bay-area,-8.122512323534927
2017-01-01,Hannah Stone,sf-bay-area,31.437563568255072
2017-01-01,Donald Duncan,sf-bay-area,-12.256417560702424
2017-01-01,Veronica Archer,sf-bay-area,11084.19639119934
2017-01-01,Laura Peters,sf-bay-area,7468.139075759216
2017-01-01,Tony Nelson,sf-bay-area,10416.760604078449
2017-01-01,Brandi Montgomery,sf-bay-area,5625.368001607104
2017-01-01,Billy Cochran,sf-bay-area,58.11899745524812
2017-01-01,Elizabeth Doyle,sf-bay-area,-9.838650254169735
2017-01-01,James Arroyo,los-angeles,1083.2216392855921
2017-01-01,Miguel Bray,sf-bay-area,142.2355784371662
2017-01-01,Lauren Lopez,sf-bay-area,256.732755336527
2017-01-01,Daniel Rivera,los-angeles,656.5588770059145
2017-01-01,Shelly Hodges,washington-dc,5255.61324646243
2017-01-01,Joseph Jarvis,los-angeles,-18.883845419912504
2017-01-01,Amy Martinez,kansas city,1182.0189622676694
2017-01-01,Christine Sharp,sf-bay-area,563.6948458675405
2017-01-01,Nicholas Jimenez,los-angeles,32.34540512343386
2017-01-01,Troy Beltran,sf-bay-area,639.6519087813069
2017-01-01,Christine Allen,sf-bay-area,949.395911195343
2017-01-01,Alexis Morgan,los-angeles,318.5759887469738
2017-01-01,Susan Miller,los-angeles,798.7156167423766
2017-01-01,Dr. Connie Green MD,sf-bay-area,1915.4892338535308
2017-01-01,Dennis Williams,sf-bay-area,692.1144179459736
2017-01-01,Marilyn Madden,los-angeles,-5.2635819625762466
2017-01-01,Beverly Crawford,los-angeles,260.5876609842814
2017-02-01,Jimmy Nelson,other,-30.014978089096367
2017-02-01,Michael Sanders,other,48.75557806409864
2017-02-01,Beth Giles,sf-bay-area,2864.518594089946
2017-02-01,Kimberly Cordova,sf-bay-area,6524.741088047742
2017-02-01,Gregory Weaver,sf-bay-area,18014.549763807074
2017-02-01,Veronica Martin,sf-bay-area,6251.527320887132
2017-02-01,Melissa Greene,sf-bay-area,10266.074778078784
2017-02-01,Dr. Lauren Hanna,sf-bay-area,6913.062883276813
2017-02-01,Michelle Williams,kansas city,33.09754097139587
2017-02-01,John Smith,sf-bay-area,4534.606276128586
2017-02-01,Mitchell Anderson,sf-bay-area,14912.87908761039
2017-02-01,Nathan Vaughn,sf-bay-area,13731.023056644543
2017-02-01,Paige White,other,38.699003145664335
2017-02-01,Michael Swanson,sf-bay-area,10244.780159002597
2017-02-01,Derrick Chase,kansas city,5301.81384904163
2017-02-01,Andrea Edwards,sf-bay-area,3856.427169536779
2017-02-01,Daniel Riggs,sf-bay-area,2821.858903362397
2017-02-01,Brenda Pittman,sf-bay-area,2394.988218604331
2017-02-01,Courtney Lee,sf-bay-area,1183.9537476805247
2017-02-01,Robert Williams,sf-bay-area,5680.01532272526
2017-02-01,Colin Henry,sf-bay-area,933.8208099706845
2017-02-01,Kimberly Matthews,sf-bay-area,1389.4639146137126
2017-02-01,Marilyn Meyer,sf-bay-area,1970.0169105604955
2017-02-01,Betty Boone,sf-bay-area,1210.0208742521465
2017-02-01,Gabriel Sanchez,sf-bay-area,4139.47255280739
2017-02-01,Lisa Proctor,sf-bay-area,2990.985296613951
2017-02-01,Mark Palmer,sf-bay-area,2577.5579096097185
2017-02-01,James Hall,sf-bay-area,885.9414523831546
2017-02-01,Cindy Foster,sf-bay-area,1972.6937023715202
2017-02-01,Hunter Lucas,sf-bay-area,2147.3192660581926
2017-02-01,Ann Wright,sf-bay-area,1213.5331991994628
2017-02-01,Amber Casey,sf-bay-area,1659.7555111353054
2017-02-01,Mary Fitzgerald,sf-bay-area,5474.533412699791
2017-02-01,Deborah Duffy,sf-bay-area,2436.67350763847
2017-02-01,Jackie Hines,sf-bay-area,3322.6941036721587
2017-02-01,Kevin Smith,sf-bay-area,6465.118429025283
2017-02-01,Jared Howell,sf-bay-area,4842.386918156887
2017-02-01,Mary Allen,sf-bay-area,4181.525169448556
2017-02-01,Melissa Valencia,sf-bay-area,3310.7748110983016
2017-02-01,Julie Khan,sf-bay-area,712.6727742652412
2017-02-01,Christine Ward,sf-bay-area,1797.4718122611155
2017-02-01,Danielle Caldwell,sf-bay-area,9385.47379934882
2017-02-01,Pam Johnson,sf-bay-area,9146.223886557676
2017-02-01,Daniel Mendoza,sf-bay-area,2484.9807297849316
2017-02-01,Carlos Frost,sf-bay-area,6427.3356369916
2017-02-01,Ryan Smith,sf-bay-area,2239.882531007512
2017-02-01,David Wagner,sf-bay-area,989.5934993832329
2017-02-01,Alexis Nunez,sf-bay-area,1580.8612456053731
2017-02-01,John Shannon,sf-bay-area,550.8703078960582
2017-02-01,Cynthia Wright,sf-bay-area,345.9231426340737
2017-02-01,Julie Smith,sf-bay-area,350.2771838679346
2017-02-01,Adam Hoover,sf-bay-area,2269.003037450045
2017-02-01,Austin Ritter,sf-bay-area,906.4464100382456
2017-02-01,Kurt Oneill,sf-bay-area,849.5272058485039
2017-02-01,Debra Robertson,sf-bay-area,762.5134183795293
2017-02-01,Bethany Lambert,sf-bay-area,197.9100494409488
2017-02-01,Sara Villa,sf-bay-area,6126.197349087318
2017-02-01,Charles Whitney,sf-bay-area,1984.8193137103658
2017-02-01,William Norris,los-angeles,4096.856627511901
2017-02-01,Jonathan Cantrell,sf-bay-area,4016.6816273387635
2017-02-01,Carrie Brown,sf-bay-area,4240.859249572866
2017-02-01,Anita Jimenez PhD,sf-bay-area,1845.7260162601885
2017-02-01,James Mendez,sf-bay-area,412.67508493859515
2017-02-01,Denise Alexander,sf-bay-area,578.1774232331278
2017-02-01,William Shaw,sf-bay-area,4868.256145863438
2017-02-01,Hannah Brooks,sf-bay-area,2921.232454684787
2017-02-01,Melissa Rivas,sf-bay-area,230.50055648712845
2017-02-01,Brandon Hammond,sf-bay-area,1063.4797735916009
2017-02-01,Paul Smith,los-angeles,15938.846175307792
2017-02-01,Philip Rangel,sf-bay-area,190.6703476888552
2017-02-01,Stephanie Santana,los-angeles,82.41825420729849
2017-02-01,Tiffany Gonzalez,los-angeles,999.3889292555343
2017-02-01,Rebecca Smith,los-angeles,6313.860690828729
2017-02-01,Jay Leonard,los-angeles,6882.493572655515
2017-02-01,Jennifer Perez,sf-bay-area,2619.6285546849
2017-02-01,Danny Morales,los-angeles,1274.7357227883447
2017-02-01,Michael Perez,sf-bay-area,21757.312738827204
2017-02-01,Timothy King,sf-bay-area,13.076101202619384
2017-02-01,Victoria Craig,sf-bay-area,178.2170293567386
2017-02-01,Matthew Landry,los-angeles,9560.024796355963
2017-02-01,Kevin Wilkerson,sf-bay-area,1721.645395871917
2017-02-01,Tony Gilbert,sf-bay-area,168.30037674918015
2017-02-01,Dr. Emily Collins,sf-bay-area,189.2037868493266
2017-02-01,Thomas Hernandez,sf-bay-area,808.8922083882154
2017-02-01,Benjamin Crawford DVM,sf-bay-area,-43.83428013456542
2017-02-01,Steven Vega,sf-bay-area,1195.7977975570818
2017-02-01,Sarah Taylor,sf-bay-area,1200.003722473309
2017-02-01,Lorraine Reed,sf-bay-area,4198.367594861431
2017-02-01,Adam Morse,los-angeles,15810.80222327321
2017-02-01,Jeremiah Taylor,los-angeles,8395.987071800519
2017-02-01,Jeff Lynch,sf-bay-area,235.41249919132377
2017-02-01,Amy Thompson,sf-bay-area,9971.380571402295
2017-02-01,Alexis Smith,washington-dc,4106.973724206196
2017-02-01,Kristina Allen,sf-bay-area,488.30676626924605
2017-02-01,Matthew Guzman,sf-bay-area,82.78254048024453
2017-02-01,William Wells,sf-bay-area,1103.0492054286128
2017-02-01,Amy Mann,los-angeles,5938.674621845821
2017-02-01,Brittany Smith,sf-bay-area,-13.777254513559043
2017-02-01,Robert Baker,los-angeles,3739.9349881164308
2017-02-01,Melinda Bradshaw,los-angeles,14371.63244697902
2017-02-01,Ashley Montgomery,los-angeles,3627.857593828458
2017-02-01,Alison Stewart,los-angeles,18042.146612173066
2017-02-01,Gabriella Davis,los-angeles,930.5883679268851
2017-02-01,Joseph Aguilar,sf-bay-area,381.1667307888393
2017-02-01,Allison Walker,sf-bay-area,284.41705486291715
